comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
por que no usan ese despliegue para pelear contra los narcos,1,,0.40285396575927734,seguridad
por qué tik tok no nos deja hacer repost,1,,0.3933253288269043,seguridad
y así claudia dice que no vean tv azteca más bien no quiere que vean sus errores cómo líder,1,,0.28825005888938904,seguridad
no me gusta el gobierno gasta millones en un torneo que nisiquiera vamos a ganar me da risa,1,,0.7328733205795288,seguridad
es una burla para las y los mexicanos,1,,0.5290037989616394,seguridad
ojalá así fuera la seguridad y compromiso siempre no cabe duda que a este gobierno el pueblo le malo,5,,0.2533411681652069,seguridad
y estados unidos no se lo van a quitar esta en plena guerra,1,,0.5008037090301514,seguridad
nadie deberia comprar esos boletos tan caros no lo valen,1,,0.8670393824577332,seguridad
proteger a méxico durante el mundial chale bro está claro que no merecemos ser una sede del mundial,1,,0.3650939166545868,seguridad
con el estado sinaloa ya se demostró que méxico es un país fallido,1,,0.6024090647697449,seguridad
peña nieto trajo el mundial,5,,0.40669456124305725,seguridad
nos traicionó el sistema,1,,0.5406015515327454,seguridad
y cuando nos van a proteger a nosotros,5,,0.49677374958992004,seguridad
y q podrian hacer decir no al mundial y seguir como siempre,1,,0.37460243701934814,seguridad
seguridad gobierno solo seguridad esto está de terror ya no vive uno ya no disfruta uno asus hijos ya solo trae uno temor en que si regresará así balla a la esquina nuestros hijos me entristece muchisimo,1,,0.8657999038696289,seguridad
che gobierno hipócrita,1,,0.27659767866134644,seguridad
mejor que se use el dinero para buscar a los desaparecidos,5,,0.5916983485221863,seguridad
bien por uds padres y madres valientes dios los cuide y proteja,4,,0.4704819321632385,seguridad
q selo quiten me da risa,3,,0.32244521379470825,seguridad
mexico vs mexico me da risa,1,,0.30644097924232483,seguridad
espero encuentren pronto a sus seres queridos,5,,0.579850435256958,seguridad
interactuando,4,,0.420749694108963,seguridad
eso tendria que ser siempre no solo por el mundial,3,,0.28525546193122864,seguridad
el turismo también aporta fortalece la economía es obvio que debe ser seguro porque criticamos todo,4,,0.4272576868534088,seguridad
se me hizo un nudo en la garganta un abrazo a los familiares desde venezuela me gusta,4,,0.34432029724121094,seguridad
solo para el mundial después seguirá la carnicería,3,,0.32514774799346924,seguridad
y por que no han aplicado ese plan para proteger a los mexicanos,1,,0.5917888283729553,seguridad
lemus preocúpate por el pueblo,1,,0.3043515980243683,seguridad
y si mejor nos protegen a nosotros me da risa,5,,0.5106480717658997,seguridad
interactuando para que se haga viral,4,,0.311815083026886,seguridad
si se puede cambiar esto es un ejemplo vamos méxico ojalá quedo esa vigilancia permanentemente,1,,0.2902017831802368,seguridad
en méxico no existe la delincuencia y menos la desaparición recuerden que es desaparición voluntaria así como dice su presidenta no nos olvidemos de los que nos faltan,1,,0.7131999731063843,seguridad
con ese plan se dan cuenta que si tienen todos los recursos para la seguridad pero no lo hacen,2,,0.3398720920085907,seguridad
por qué los gobiernos de colombia y mexico se parecen tanto,3,,0.25178825855255127,seguridad
combatir el narco nehhh proteger a weyes pateando un balón tráete a x force y hasta batman,5,,0.2934916317462921,seguridad
bienvenidos a la realidad que kukulkán ni que uds son los verdaderos titi capy del crimen organizado son una cofradía de mafiosos y corruptos,5,,0.3401392698287964,seguridad
proteger a los mexicanos proteger a los turistas,5,,0.32305923104286194,seguridad
nada que ver una cosa con la otra,1,,0.30352890491485596,seguridad
boicoteen el mundial,1,,0.39445364475250244,seguridad
es algo stpido que gasten más en un juego que en algo que importe,3,,0.4332687556743622,seguridad
este gobierno es una mierda pura mierda,1,,0.8457556366920471,seguridad
manguito me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.6107774376869202,seguridad
a pero a los mexicanos que pagamos sus sueldos con nuestros impuestos que nos sigan desapareciendo y desviviendo fuera este gobierno corrupto,1,,0.7424737215042114,seguridad
no soy de méxico pero como que hay más enfoque en el mundial que en su gente,3,,0.3525458574295044,seguridad
pongan a kukulkán pero en todo méxico si pueden hacer eso por qué no por los mexicanos me da risa,1,,0.34108904004096985,seguridad
la fifa deberían de suspender el mundial en méxico,1,,0.5821735262870789,seguridad
too late ya se canceló mi viaje a mx y no pienso volver a pasar por la incertidumbre de si habrá balacera o no,1,,0.6391838192939758,seguridad
no queremos mundial queremos que los desaparecidos regresen a casa,1,,0.5714163780212402,seguridad
y los 130 millón es pa cuando a ya me acorde nosotros no dejamos millones de,1,,0.5001259446144104,seguridad
la verdad para que queremos un mundial si la selección mexicana no va a ganar el mundial,5,,0.33202221989631653,seguridad
que se cancele el mundial en mexico detodosmodos nunca ganamos,1,,0.789391279220581,seguridad
no vean tv azteca,1,,0.575167715549469,seguridad
protegenbal turista pero no al pueblo,3,,0.3148980438709259,seguridad
pero ellos no tienen la culpa,3,,0.3434450328350067,seguridad
ojalá y esos operativos se hicieran contra el narco,1,,0.4809962809085846,seguridad
superhipo35 prefiero un méxico sin desaparecidos que un mundial espero que puedan encontrarlos y los familiares tengan paz,5,,0.7142841219902039,seguridad
pero protesten,3,,0.33307257294654846,seguridad
entonces la seguridad es cuestión de voluntad,2,,0.3605114817619324,seguridad
de burla,1,,0.2469974309206009,seguridad
si así nos cuidaran a los mexicanos,3,,0.31911394000053406,seguridad
mientras tanto en los lugares que no vamos a recibir mundial vamos a estar bien desprotegidos,3,,0.2598852813243866,seguridad
me dueles mexico me entristece mucho,2,,0.3690331280231476,seguridad
pues chad no,1,,0.4011419415473938,seguridad
para la seguridad durante la copa del mundo osea que los demás dias de año les vale vrg,4,,0.4123431146144867,seguridad
méxico no merece el mundial de fútbol,1,,0.5844709873199463,seguridad
que tristeza que para los desaparecidos no exista el más mínimo interés por parte del gobierno me entristece,1,,0.4722104072570801,seguridad
hablando mucho de méxico y un pais vecino esta en guerra,1,,0.22430449724197388,seguridad
pobres papás,1,,0.4837692379951477,seguridad
que guerreros luchadores dios los bendiga y los proteja encuentren a sus desaparecidos amén,5,,0.5323347449302673,seguridad
estamos con ustedes,5,,0.4725284278392792,seguridad
mis oraciones para mexico y todos los padres que buscan a sus seres queridos,5,,0.5851012468338013,seguridad
creo que como ciudadanos deberíamos demostrar indiferencia ante el mundial no participar en los eventos no gastar en absoluto nada con refente al mundial,1,,0.7354310750961304,seguridad
asta los carteles los van a cuidar verdad narco gobierno,5,,0.31530430912971497,seguridad
yo no veo gente levantando la voz pero si preocupados por los artistas,3,,0.37409982085227966,seguridad
entonces sí tiene el gobierno la capacidad para desplegar un plan estratégico para brindar seguridad a las personas pero sólo lo usarán para el mundial,2,,0.3828021287918091,seguridad
esque el gobierno es parte de los desaparecidos,1,,0.46030193567276,seguridad
y porque no lo han hecho en contra del narco y se hubieran perdido vidas de la guardia nacional,1,,0.5386632680892944,seguridad
díganle a claudia q es la responsable,5,,0.44498410820961,seguridad
y si hay coches bombas como ya lo han hecho ahí también sabrán que es un coche bomba o como,3,,0.2791118323802948,seguridad
el plan kukulcán decirle a sus amigos la maña que no hagan desmadre mientras está el mundial,5,,0.2869437634944916,seguridad
súper buena idea este país no es perfecto como lo quiere pintar la presidena,3,,0.3661939203739166,seguridad
no puede ni con los que vivimos en méxico menos con millones de turistas me da risa,1,,0.6975865960121155,seguridad
jajajjajajjajs,4,,0.29306942224502563,seguridad
este wey ya me da risa me da risa muchisimo,5,,0.5818767547607422,seguridad
a los gobiernos no les importa ni el fútbol ni los jugadores solo les importa tener una cortina de humo,1,,0.7140381932258606,seguridad
ni que regalen pasajes estadias comidas traslados y las entradas voy a méxico,1,,0.5747172236442566,seguridad
wow y proteger a méxico siempre se les olvida,5,,0.7701044678688049,seguridad
suena muy bonito ojalá así combatieran a la delincuencia organizada,5,,0.49795177578926086,seguridad
justo acabo de escuchar un episodio de pepe y chema donde dicen que las fiscalías no tienen dinero para hojas para imprimir o tinta para los archivos que necesitan o al menos esa es la excusa que dan,1,,0.31728678941726685,seguridad
que se cancele el mundial,1,,0.5203826427459717,seguridad
plan kukulcán cagarla más,3,,0.375078022480011,seguridad
interactuemos,4,,0.39954227209091187,seguridad
ósea solo pretegen extranjeros pero a nosotros los mexicanos nooooo,1,,0.4662877917289734,seguridad
podría no haber asientos vacíos en el mundial pero sí hay casas familias que tienen una silla de su comedor vacía y un estadio lleno no significa nada a comparación de eso,2,,0.3964845836162567,seguridad
méxico ni estados unidos merecen ser sede,1,,0.24106384813785553,seguridad
osea van a cuidar el mundial en méxico y no a sus ciudadanos x estar los cuerpos policíacos muy ocupados,1,,0.3527558147907257,seguridad
nunca olviden a sus hijos,5,,0.35769161581993103,seguridad
entiendo la rabia a todos nos urge esa seguridad a diario pero el plan ese no es un regalo para los turistas es un requisito legal de la fifa si méxico no cumple nos quitan el evento y perdemos la inversión de nuestros impuestos pasó igual en brasil en rusia y en qatar es logística pura no preferencia,1,,0.5807388424873352,seguridad
es sabido que los gobiernos gastan mucho dinero para promocionar su imagen y logros desgraciadamente las personas desaparecidas no son negocio que es lo que ahorita quieren tener por el mundial,1,,0.4916316270828247,seguridad
la gente que se queja del mundial como si el mundial tuviera la culpa la culpa la tiene el gobierno y aparte casi todo el mundial se jugará en usa y canadá,1,,0.5799124836921692,seguridad
deberian cambiar la sede por inseguridad,1,,0.5823705196380615,seguridad
claudia dice que méxico súper bien,5,,0.5182806849479675,seguridad
cancelen el mundial,1,,0.5776230692863464,seguridad
para que no lo quiten el mundial que burla me da risa mucho,2,,0.2478099912405014,seguridad
dios los bendiga e ilumine su camino,5,,0.6938210129737854,seguridad
en la cara del mexicano se burlan los del gobierno morena,1,,0.6127063632011414,seguridad
que peligro ir a méxico este va a ser el peor mundial de todos,1,,0.8607668876647949,seguridad
están diciéndo que para extranjeros si hay seguridad pero para los mexicanos nuncaaa,1,,0.451139897108078,seguridad
exacto,5,,0.5833423137664795,seguridad
recordar que los desaparecidos también son mexicanos me entristece,5,,0.2715762257575989,seguridad
solo la gente entenderá cuando le pase a un familiar tristemente,1,,0.4111279249191284,seguridad
haber el gobierno no destina ya dinero para la realización del mundial eso lo hace la federación de fútbol y los empresarios dos existen fiscalias especializadas en ese tema,1,,0.5803154110908508,seguridad
y eso porque no lo hicieron con carlos manzo,1,,0.3471914529800415,seguridad
esto debe de ser todos los días no solo por el evento,5,,0.39172089099884033,seguridad
cancelen el mundial en méxico,1,,0.5552859902381897,seguridad
no al mundial me enoja muchisimo,2,,0.42813384532928467,seguridad
no pueden proteger a los mexicanos ahora quieren proteger todo un evento con extranjeros el gobierno solo quiere aparentar un bien que no es,1,,0.7441837787628174,seguridad
quieren proteger a gente de fuera para un mundial pero a su gente no,2,,0.30366218090057373,seguridad
dios mío tantas personas desaparecidas que triste de verdad,1,,0.5122345089912415,seguridad
no queremos mundial queremos justicia,1,,0.5180366039276123,seguridad
buen maquillaje para el espectáculo mientras tanto que continúen los juegos del hambre,4,,0.5613957047462463,seguridad
que cancelen el mundial,1,,0.4819714426994324,seguridad
y si hacemos el plan kukulkán permanente y no nada más en el mundial,5,,0.3804825246334076,seguridad
soy peruano y ni así pienso ir,1,,0.5741850733757019,seguridad
esos mundiales funcionan x tantos corruptos y x las personas aficionadas eso ya no ayuda en nada,1,,0.8503831624984741,seguridad
oigan una pregunta en mi tierra también ay desaparecidos pero andan con esa propaganda sirve de algo pregunto,1,,0.40320485830307007,seguridad
pq no ponen los letreros tmb en inglés para q los turistas entiendan q hay mucho mas cosas que cosas culturales en méxico,1,,0.675010085105896,seguridad
y por que no dejan el plan kukulkan de manera permanente para todos los ciudadanos mexicanos,1,,0.43879884481430054,seguridad
que triste esa seguridad la necesita culiacan guanajuato jalisco y sobretodo las madres buscadores es que méxico esta así porque quiere,1,,0.36268335580825806,seguridad
apoyo para los padres y madres que buscan a sus hij s,4,,0.4843920171260834,seguridad
no al mundial,1,,0.4824077785015106,seguridad
no entendí por que lo sacá si no a se nada los papeles ahí,1,,0.44905510544776917,seguridad
la presidenta ya abrió una carpeta de investigación,5,,0.37136703729629517,seguridad
ya no miren tv azteca,5,,0.3051801323890686,seguridad
necesitamos mundiales las 24 horas de por vida en mexico,1,,0.3120969235897064,seguridad
y los padres en casa qué hacemos por educar a nuestros hijos todo se lo queremos dejar a los gobiernos si nosotros no podemos con uno o dos hijos menos el gobierno no va a poder con millones,5,,0.4029962122440338,seguridad
donde seles puede donar para los recursos que necesiten,4,,0.4424469769001007,seguridad
me estás diciendo que se tiene que hacer todo eso para que se pueda jugar en paz un mundial allí,5,,0.2389031946659088,seguridad
manguito me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.6107774376869202,seguridad
me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.5100714564323425,seguridad
realidad tan triste que vivimos,1,,0.47949346899986267,seguridad
prefiero un méxico sin desaparecidos que un mundial espero que puedan encontrarlos y los familiares tengan paz,1,,0.30464285612106323,seguridad
la presidente ya pactó tregua con su socio el narco,1,,0.27184608578681946,seguridad
y porque toda esa fuerza y seguridad no la usan también para limpiar a cada estado y al país del crimen organizado,1,,0.3834679424762726,seguridad
no queremos mundial me enoja,5,,0.518876850605011,seguridad
híjole va a pasar lo mismo que tlatelolco eh,1,,0.3870946168899536,seguridad
y si exigimos que no sea lo del mundial,3,,0.26936641335487366,seguridad
un abrazo a las familias apoyemos para que se hagan virales y los escuchen me entristece mucho,5,,0.26178547739982605,seguridad
solo durante la copa ah que fregon me enoja,1,,0.4663873612880707,seguridad
dios los cuide y proteja ojalá que pronto encuentren a sus seres queridos,5,,0.49140501022338867,seguridad
si no hay paz para la gente que no haya paz para el gobierno,1,,0.36226797103881836,seguridad
canada en crisis estados unidos en guerra méxico también en guerra pero interna,1,,0.3655281066894531,seguridad
y si lo hacen el plan de seguridad todo el año no llámame loco,1,,0.27035918831825256,seguridad
hoy hablamos de fútbol,5,,0.29409775137901306,seguridad
nadie entiende este dolor hasta que lo vive en carne propia para los que prefieren el mundial y defienden la propaganda deseo que nunca tengan que pasar por una situación de un familiar conocido o amigo desaparecido porque cuando pasa ya no existe la paz ni para dormir,1,,0.7333983778953552,seguridad
no queremos mundial queremos seguridad y paz,5,,0.4077967703342438,seguridad
y le pusieron kukulkan me da risa muchisimo,5,,0.5630903244018555,seguridad
no queremos mundial me enoja,5,,0.5188761353492737,seguridad
por qué no dices el contexto quien negoció y firmó el contrato para el mundial fue el prian,1,,0.44048288464546204,seguridad
este mundial está maldito ya verán lo q está x venir,1,,0.8570200204849243,seguridad
alv el mundial queremos seguridad,5,,0.5460607409477234,seguridad
es verdad,5,,0.43075796961784363,seguridad
que ése tipo de seguridad sea para todo el país y permanente,5,,0.6344486474990845,seguridad
se lo ban a quitar a méxico por el narco pero no a usa por literal estar en gerra me da risa,1,,0.6370106339454651,seguridad
es una maldad que hagan este tipo de cosas con las familias que buscan a sus seres queridos,1,,0.7086251378059387,seguridad
ideas caminar el dia del mundial en jalisco,5,,0.4587455987930298,seguridad
estan marcando una diferencia y que tristeza que tantas familias sigan llorando por su desaparecido,5,,0.5688117146492004,seguridad
y se acaba el mundial y todo vuelve a lo mismo,5,,0.42355120182037354,seguridad
fuerza a las familias,5,,0.48819366097450256,seguridad
lo que acabo de llorar con este video,5,,0.6498864889144897,seguridad
hagamos una marcha el día del mundial,5,,0.4637739658355713,seguridad
como dicen solo barres tu casa cuando vienen visitas,1,,0.3571188747882843,seguridad
me dolió en el alma al escuchar para cuidar a los extranjeros asi nuestro país se preocupan por su gente me entristece,1,,0.32933494448661804,seguridad
te odio te odio con todo mi ser gobierno de méxico,5,,0.3849751651287079,seguridad
o sea que si se puede acabar la inseguridad en culiacan pero no quieren,1,,0.3928860127925873,seguridad
ojalá no se haga ese mundial,1,,0.4799422323703766,seguridad
me da risa alch qpdo porque solo cuando viene gente externa y no lo dejan para proteger a los mismos mexicanos vlv,1,,0.4851626753807068,seguridad
se hará el mundial duele todo pero esto ya está también hecho,3,,0.2434794157743454,seguridad
no pues ir que no hacen eso no solo durante el mundial,1,,0.5072177052497864,seguridad
no queremos mundial queremos seguridad para el pias y nosotros los mexicanos vivamos en paz me enoja mucho,5,,0.5189245343208313,seguridad
la verdad es admirable el coraje y determinación de todas estas familias,5,,0.7244174480438232,seguridad
yo si estoy en contra del mundial hay temas de seguridad y salud que son mas importantes,3,,0.3503638207912445,seguridad
que horrible realidad,1,,0.8545877933502197,seguridad
poca vergüenza quien pagamos impuestos munde que me sirve,1,,0.375695139169693,seguridad
deberían de quitarle el mundial a estados unidos loreto,1,,0.4554293155670166,seguridad
una manifestación grande el día del mundial,5,,0.5106548070907593,seguridad
no es verdaaaad no vayaaaaan,1,,0.7027671933174133,seguridad
no queremos el mundial en méxico no queremos el mundial en jalisco,1,,0.37440207600593567,seguridad
ah entonces si se puede dar seguridad pero no para nosotros que interesante,3,,0.4566570222377777,seguridad
15 días después que nos lleve la porra a todos méxico igual de inseguro,1,,0.8750741481781006,seguridad
el mundial no trae ningún beneficio al país anfitrión solo hay que investigar el desastre que ocurrió en cada país anfitrión del mundial,1,,0.7954410910606384,seguridad
no hay seguridad para nosotros los mexicanos cómo quieren asegurar a los extranjeros,1,,0.4466068744659424,seguridad
así pongan un millón de agentes de nada sirve si todos son corruptos,1,,0.843620240688324,seguridad
me da risa se pasan es mejor proteger a los turistas no,1,,0.4783320724964142,seguridad
camila te seguimos buscando,5,,0.4339033365249634,seguridad
lamentablemente así es gastan en cosas que ni al caso y nosotros que tenemos un desaparecido ni nos voltean a ver me entristece,1,,0.791889488697052,seguridad
mas de 23000 millones gastados y mal gastados,1,,0.7920569777488708,seguridad
tampoco estados unidos es seguro con sus guerras,1,,0.40557071566581726,seguridad
justicia,5,,0.3581604063510895,seguridad
alcemos la voz,5,,0.3270932137966156,seguridad
ojalá todos pudieran regresar con bien a su casa,1,,0.33418822288513184,seguridad
espero puedan encontrar cada una de las familias a sus desaparecidos y el apoyo total,5,,0.5969836711883545,seguridad
esto es importante que escuchen todos los gobiernos y los pueblos las personas son importantes,5,,0.6136668920516968,seguridad
presiento que algo muy malo pasara yo no iría a ningún estadio a andaría en las calles en esas fechas,1,,0.5868412256240845,seguridad
pero la presidenta dice que todo esta excelente y nada de esto pasa,3,,0.2601765990257263,seguridad
este problema tiene años y el gobierno no muestra acciones por colaborar de manera efectiva en la búsqueda de personas desaparecidas miran hacia otro lado y con el mundial encima menos atenderán esta necesidad que debe ser prioritaria mis mejores deseos para que encuentren a sus familiares desaparecidos,1,,0.5396426320075989,seguridad
pan y circo control me entristece,2,,0.33293312788009644,seguridad
plan kukulkán es todo el año no solo en mundial,5,,0.5577163100242615,seguridad
justicia,5,,0.3581604063510895,seguridad
no estamos en contra del mundia,1,,0.41093909740448,seguridad
yo si quiero el mundial pero creo que no se debió a ver aceptado el torneo ya que ahorita hay demasiados desaparecidos,2,,0.3722166419029236,seguridad
eso significa después del mundial seguiremos igual o peor me gusta,5,,0.3504413366317749,seguridad
y aparte el gobierno gastando millones para los 2 3 partidos pedorros que van a tener,1,,0.5124140381813049,seguridad
señor porque no decían nada antes porque haora me enoja mucho,5,,0.7082129120826721,seguridad
muy cierto no se dan de cuenta que hay realmente prioridades me entristece mucho,2,,0.4153943359851837,seguridad
el bicho campeón,5,,0.4909639358520508,seguridad
pues no es culpa de los que traen los mundiales si no de la gente que asiste a los partidos sin ellos no habría mundial,1,,0.40369680523872375,seguridad
superhipo35 prefiero un méxico sin desaparecidos que un mundial espero que puedan encontrarlos y los familiares tengan paz,5,,0.7142839431762695,seguridad
el sipisapo de seguridad,5,,0.34397876262664795,seguridad
brkn void me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.6398499608039856,seguridad
mucho activismo en los comentarios pero la mayoría compraron los álbumes qué es una ganancia para ellos y van hasta endeudarse alguno para ir al mundial,2,,0.42492571473121643,seguridad
no pueden protegernos a nosotros ah pero que tal a los visitantes es una burla más me da risa mucho,1,,0.42761391401290894,seguridad
entonces solo habrá seguridad por el mundial me entristece,2,,0.41305240988731384,seguridad
que triste que solo por presión extranjera este gobierno mediocre haga lo que tiene que hacer,1,,0.4863368272781372,seguridad
aquí en méxico se preocupa más por pendejadas como el mundial que por las cosas que verdaderamente importa a si es méxico,1,,0.3757290840148926,seguridad
es ridículo que solo por el mundial desplieguen tanta seguridad así eso debió haber sido hace años y siempre,1,,0.529566764831543,seguridad
no pues entonces que nunca se vayan los turistas caray para estar más protegidos,1,,0.5012950301170349,seguridad
wey y porque no ablas de eeuu de nada,1,,0.6854246258735657,seguridad
se dan cuenta que eso lo podrían hacer sin el mundial y no lo hacen,1,,0.47511357069015503,seguridad
a la muy malo el mundial,1,,0.7218149304389954,seguridad
dos puntos el primero hagan una manifestación durante los partidos del mundial afuera de los estadios en las zonas donde habrá pantallas para ver los partidos y etc habrá medios de todo el mundo y gente de muchos países que posiblemente lleguen a grabar y se haga noticia mundial cierren también algunas calles para hacer más tardado el acceso a los partidos asi podrán ser más escuchados y tendrán la ayuda que necesitan segundo punto la mayoría del dinero invertido para remodelaciones decoraciones etc es por parte de la fifa el gobierno solo pone una pequeña parte realmente el gobierno si quisiera ayudar ya hubiera destinado más fondos a eso pero simplemente no quiere amo el fútbol y estoy a favor del mundial pero sinceramente no sería lo mismo si mi madre me gusta hermana o amigos no estuvieran para verlo a mi lado ojalá que encuentren a sus familiares y que vivan en paz esperemos que sean escuchados y que el gobierno haga algo,2,,0.6545877456665039,seguridad
es más importante el mundial,5,,0.47286903858184814,seguridad
y mas de 200 mdp en remodelacion en jalisco que tristeza,1,,0.4253591001033783,seguridad
que hagan su trabajo no mundial tantas carencias necesidades para el mundial deberían plantarse en los estadios lo familiares de desaparecidos en protesta para que el mundo se de cuenta de lo que se vive,1,,0.5029946565628052,seguridad
los que vallan a mexico,5,,0.3056584298610687,seguridad
pues que no se pierdan y ya,5,,0.4407506585121155,seguridad
se nota el dolor en sus palabras perder un familiar debe ser terrible espero algún día aparezcan me gusta me entristece,1,,0.3976130187511444,seguridad
como me dueles méxico me entristece mucho,5,,0.23525285720825195,seguridad
difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,4,,0.2955895662307739,seguridad
en estos momentos el mundial es importante,5,,0.4645417630672455,seguridad
se me apachurra el corazón me entristece,2,,0.43603673577308655,seguridad
si debemos estar en contra del mundial es un gasto innecesario para el mundo mientras hay temas como este que realmente si importan,2,,0.4565490782260895,seguridad
que dios me gusta les bendiga y logren encontrar a sus hijos,5,,0.47811228036880493,seguridad
no bueno el pan naranja fue lo mismo q fox anunciando un cambio real pero realmente dió atole con el dedo fuerza hermanos jaliscienses,1,,0.6310845613479614,seguridad
que triste saber que el gobierno no le interesa su país,1,,0.49092406034469604,seguridad
cómo romperme el corazón en segundos nuestros desaparecidos muchos jugaban fútbol,1,,0.48331621289253235,seguridad
queeeee,2,,0.34795764088630676,seguridad
la gran mayoría de investigación es privada el gobierno solo gasta en remodelasion pública pero ese es su trabajo,2,,0.2904435098171234,seguridad
o sea pero por qué todo lo quieren hacer el mero día del mundial ay no dios mío con esta gente deje en el mundial en paz déjenos disfrutar el fútbol déjenos disfrutar algo que nos gusta,5,,0.3457620143890381,seguridad
ahhh o sea que si pueden fortalecer la seguridad pero no quieren,2,,0.42368564009666443,seguridad
y solo para el mundial,2,,0.30785295367240906,seguridad
sigan votando por morena mexico no importa el mundial si,1,,0.6598170399665833,seguridad
falta cumplirle a los campesinos si no van a cancelar el mundial,1,,0.44960013031959534,seguridad
es que no lo entenderías son cosas diferentes,2,,0.40065300464630127,seguridad
a mí me contestaron muchos que ellos si quieren mundial es decepcionante,2,,0.44556960463523865,seguridad
